Messdatengenerator 1.55
messung.art;Polysomnographiemessung
messung.beginnMessung;2025-04-29T14:00
messung.endeMessung;2025-04-29T23:00
messung.PateintenID;2025000002
messung.wertSpO2;1
messung.wertPuls;2
messung.wertNasalFlow;3
messung.wertThoraxBewegung;4
messung.wertC4A1;5
messung.wertO2A1;6
messung.werte
100;96;0.678;15;4;8
100;91;1.113;7;10;9
96;60;1.434;11;11;6
100;53;1.391;6;7;8
100;56;0.578;9;7;9
96;52;1.161;7;10;3
98;53;1.502;7;9;3
99;52;0.715;8;11;7
100;66;1.224;15;8;7
100;90;0.878;13;7;7
100;65;1.354;6;4;9
100;70;1.154;13;11;5
100;93;0.775;14;9;9
99;73;0.834;8;6;5
99;84;1.397;6;6;7
100;96;1.276;13;4;3
98;83;0.913;7;10;4
100;82;1.075;9;11;9
98;57;1.214;6;12;9
100;50;0.918;15;10;4
100;72;0.767;13;12;6
100;60;1.485;7;6;3
100;67;1.014;16;7;7
100;91;0.892;10;12;8
99;63;0.606;10;7;3
100;61;0.818;9;10;7
100;98;1.065;12;6;8
100;97;0.621;14;11;7
96;74;1.301;12;8;3
98;74;1.493;13;6;3
96;95;1.254;9;11;3
97;56;0.911;14;11;7
98;97;0.822;7;10;7
100;80;1.448;7;10;4
100;94;1.141;11;9;6
100;69;1.286;13;4;4
100;55;1.254;13;8;9
100;93;0.631;12;6;3
100;54;1.135;9;11;4
100;88;0.586;14;5;7
99;69;1.109;13;6;7
100;66;0.939;8;11;3
100;63;0.682;10;6;3
97;59;0.764;6;9;4
100;85;0.921;15;5;5
100;71;0.674;14;11;3
100;96;0.587;7;8;6
100;62;1.081;12;8;5
97;85;1.385;8;5;6
97;98;0.831;11;4;9
100;84;0.843;9;7;6
96;85;1.130;7;10;5
100;90;0.539;13;3;5
100;60;0.786;7;9;3
99;62;0.610;15;11;9
97;60;1.389;16;8;8
100;52;0.753;15;4;8
99;64;1.201;13;7;5
100;61;1.207;10;7;9
100;87;1.241;16;10;6
100;58;0.517;10;5;6
100;93;1.203;16;5;3
100;82;1.264;9;11;3
100;71;0.654;8;4;4
100;63;1.289;9;10;6
100;56;1.174;9;9;3
97;81;1.393;9;3;8
97;62;0.957;9;7;5
96;52;0.904;14;5;5
100;59;0.691;9;6;8
99;90;1.021;16;12;5
100;52;1.413;10;12;7
100;62;1.302;10;10;4
99;82;1.460;6;7;5
97;58;1.262;12;7;9
96;88;0.519;15;10;9
99;72;0.570;8;12;3
97;93;1.291;15;9;9
96;86;0.953;11;11;9
100;70;1.238;15;4;3
100;57;0.566;14;9;4
100;75;1.435;14;6;8
100;63;1.227;16;8;4
97;65;0.587;10;7;4
96;71;0.613;16;10;4
100;81;0.858;14;5;8
99;65;1.274;16;3;3
96;82;1.294;10;10;8
100;94;1.029;10;7;4
99;51;1.253;14;11;4
99;94;1.144;9;8;9
97;82;1.441;9;10;6
99;65;1.490;10;5;4
100;78;0.873;16;12;5
100;54;0.731;13;6;3
100;61;1.308;11;10;3
98;64;1.486;13;11;9
99;90;1.490;16;6;3
98;60;1.322;13;4;3
100;74;0.839;13;12;9
100;73;1.367;16;7;3
100;74;1.048;7;5;6
100;91;1.335;11;12;6
99;83;1.441;15;3;6
100;50;0.736;6;4;6
99;88;0.831;16;8;3
100;96;1.116;16;4;3
100;60;1.037;9;5;6
100;52;1.196;16;9;4
100;63;1.210;13;6;9
100;58;0.947;15;6;5
100;64;0.581;15;3;3
100;99;0.700;16;11;3
100;62;1.284;13;11;4
100;61;0.619;13;6;3
96;64;1.469;8;9;6
100;89;1.011;12;7;8
100;93;0.981;7;7;4
100;72;1.211;15;4;9
100;94;0.536;9;6;6
98;67;1.021;12;5;7
98;58;1.438;14;3;6
100;54;0.960;14;7;5
100;84;0.587;16;12;4
100;88;0.946;15;6;6
100;71;0.728;7;8;8
100;60;1.330;9;9;3
100;99;0.644;9;8;3
98;76;0.630;16;10;9
100;63;1.245;9;9;9
100;99;0.690;9;9;4
100;57;1.360;9;4;4
100;96;1.482;9;9;4
100;61;1.313;11;12;8
100;67;1.193;7;4;7
100;85;1.287;14;3;9
97;70;0.790;8;5;4
100;72;0.848;9;8;6
100;84;0.772;9;11;8
100;60;0.936;15;3;3
98;71;1.411;13;5;6
100;98;1.117;16;5;6
97;89;1.351;10;4;6
100;60;0.826;6;9;7
100;82;1.109;9;8;7
100;65;0.936;16;6;3
97;90;0.667;15;7;5
99;78;0.961;11;9;3
100;56;1.022;8;12;4
100;81;0.853;8;12;8
100;57;1.334;11;7;6
96;96;1.429;8;4;8
100;65;1.028;15;7;5
100;87;1.141;10;6;8
99;72;1.013;7;6;7
97;70;1.059;11;11;4
100;71;1.012;10;5;3
100;61;0.670;11;4;5
100;82;0.829;6;8;7
97;77;1.329;15;9;4
99;96;1.278;10;4;8
100;89;0.966;15;10;3
99;92;1.412;8;9;8
99;86;0.974;16;11;7
100;66;0.623;12;9;4
100;92;1.031;11;10;4
97;58;1.188;9;5;3
100;92;0.974;10;8;9
98;99;0.815;9;7;3
100;54;0.743;6;11;9
96;60;0.802;8;10;8
100;60;0.870;15;5;3
97;93;1.492;8;9;9
100;80;0.886;15;11;6
98;93;0.798;11;10;8
100;86;0.600;6;9;9
100;98;0.722;14;3;9
100;74;1.144;13;7;3
100;98;0.939;14;8;4
100;57;1.292;16;11;5
100;83;0.736;13;12;7
100;73;0.622;9;5;4
98;86;0.794;16;3;8
100;54;0.709;15;7;7
100;59;0.590;16;12;8
99;69;0.702;10;9;5
100;86;1.468;12;8;8
100;84;1.288;12;9;9
100;86;0.749;8;5;9
98;90;1.306;13;7;6
100;98;0.614;10;9;8
97;63;0.958;15;10;3
100;65;0.864;16;9;8
100;89;0.889;7;4;5
97;79;1.092;13;11;3
96;95;1.190;6;6;4
100;69;1.227;16;10;3
97;73;0.710;14;11;9
100;62;0.913;8;12;4
98;78;0.956;6;12;4
96;89;0.670;9;3;8
100;53;1.220;9;4;5
100;98;1.345;15;8;3
100;80;0.553;15;6;4
98;70;0.914;12;8;5
100;77;0.616;11;3;4
99;90;1.313;6;8;8
100;72;1.472;13;3;3
100;57;0.607;13;10;8
100;93;0.887;14;9;6
100;67;1.459;10;9;5
100;90;0.761;16;11;8
97;64;0.574;16;11;6
99;55;0.914;9;5;7
98;92;0.511;8;6;9
100;90;0.561;8;7;5
100;89;1.017;8;9;8
100;71;1.441;14;6;5
100;95;0.824;15;7;9
98;72;0.784;12;3;8
100;66;0.680;10;5;6
100;96;0.983;14;12;9
100;60;1.226;13;11;3
100;50;1.085;13;8;6
100;56;1.225;6;11;6
99;97;0.996;7;9;7
100;78;0.554;13;4;8
100;66;0.605;7;4;8
100;71;1.329;11;10;3
100;58;0.854;9;6;9
99;60;1.498;15;5;6
96;54;1.156;6;12;9
100;50;1.252;7;7;4
100;96;1.478;9;12;6
100;64;0.645;16;10;5
96;56;0.797;9;7;5
98;90;0.881;6;11;8
99;75;0.658;8;11;4
96;54;0.836;11;6;3
98;72;0.988;12;10;3
100;73;1.504;9;6;5
96;52;1.403;8;5;7
98;84;1.233;8;7;7
100;59;0.770;16;6;6
99;71;0.817;8;9;8
100;79;0.869;6;11;7
100;61;0.710;11;8;7
100;67;0.653;14;10;8
100;52;0.925;13;11;9
100;82;0.696;9;12;6
96;80;1.450;9;3;9
100;50;1.167;6;7;3
96;57;1.323;16;11;7
100;94;0.816;8;10;6
100;90;0.890;14;8;7
98;68;1.252;9;12;9
99;73;1.134;14;3;7
100;52;1.037;14;7;4
96;82;1.372;7;11;4
100;95;0.935;16;8;4
100;60;1.092;6;8;8
100;69;0.993;8;11;8
100;56;1.143;15;11;4
100;59;0.996;14;10;4
100;56;1.027;16;8;6
100;68;1.248;14;8;3
97;98;0.577;16;7;9
100;82;0.541;15;11;4
100;82;0.858;11;9;6
100;88;0.650;11;3;6
98;94;0.759;13;9;8
97;87;0.697;7;6;5
99;65;1.352;9;9;4
100;67;1.218;6;4;9
100;99;0.786;9;8;9
100;53;0.856;9;5;6
100;59;1.141;6;7;3
96;96;1.167;7;12;3
100;91;1.444;6;8;9
100;87;1.165;14;7;4
100;65;0.762;11;9;7
100;54;0.852;13;9;9
98;75;1.112;11;7;6
100;98;1.201;13;12;7
100;67;0.721;10;10;4
99;91;0.719;14;5;5
98;81;1.047;13;11;8
96;83;1.023;9;3;4
100;59;0.832;10;11;6
100;82;0.570;16;3;4
100;51;1.403;6;7;4
100;62;1.046;9;8;7
98;76;1.337;6;5;6
98;76;0.716;15;7;6
100;54;0.641;14;4;5
97;69;1.424;13;6;8
98;61;0.560;15;12;9
96;53;0.826;7;10;6
100;75;1.182;13;5;8
98;52;0.879;10;3;7
97;73;1.101;11;3;6
97;59;0.542;8;4;7
99;76;1.453;10;8;7
100;99;1.184;7;8;3
100;83;0.827;9;12;5
98;59;1.176;9;4;4
96;78;0.688;6;5;5
100;96;0.722;15;9;5
100;86;1.145;13;5;6
100;86;1.064;8;3;7
100;53;1.133;14;12;6
96;70;0.823;9;9;8
99;85;1.343;9;6;4
98;56;1.370;9;8;9
100;57;1.508;6;4;9
100;68;0.820;11;8;7
100;54;0.976;10;10;8
100;53;1.440;8;9;7
100;67;0.881;6;12;8
100;71;1.015;11;10;8
100;76;0.559;12;7;5
100;81;0.987;9;12;7
100;51;1.315;7;7;8
100;56;0.985;9;7;8
100;74;1.074;11;4;6
99;54;0.703;13;10;6
100;59;0.919;7;7;5
97;74;0.949;8;3;4
100;71;1.047;15;10;5
100;90;1.098;8;12;6
100;79;1.197;16;9;5
100;81;1.096;6;12;7
97;72;1.189;16;12;8
100;90;0.634;15;12;8
100;96;0.802;6;8;3
100;74;1.105;15;10;5
98;83;0.864;11;12;9
97;98;1.475;14;10;8
100;94;1.089;14;6;6
100;84;1.267;16;11;6
97;50;0.883;13;11;3
96;71;1.418;9;7;6
100;55;1.091;13;12;3
100;69;0.928;16;9;9
100;88;1.381;15;7;6
100;82;0.821;11;7;5
97;57;0.796;16;11;5
97;51;1.168;16;8;3
100;94;0.778;7;4;4
100;80;0.589;16;7;9
100;98;0.860;9;8;5
96;90;0.927;7;12;6
97;84;1.083;9;6;7
97;97;0.546;16;5;7
100;67;1.121;14;12;5
100;75;1.012;10;3;6
99;56;1.035;14;8;8
100;76;0.752;6;7;8
100;67;0.562;15;10;6
100;55;0.673;11;6;6
100;85;0.849;11;12;4
100;56;0.576;12;3;6
